time,seconds_elapsed,z,y,x
1710911300440119600,0.02411962890625,0.06913374198079109,0.013849588588997722,-0.05881325909970328
1710911300540010500,0.124010498046875,0.0716641372412443,-0.0231258413804695,-0.05582056182343512
1710911300639900400,0.223900390625,0.07553951736986636,0.005841419504582881,-0.04659121691361069
1710911300739791600,0.32379150390625,0.0843611217290163,0.022075071952212602,-0.04586408994914964
1710911300839681500,0.423681640625,0.06999006654918194,-0.005292535183858126,-0.04992889170264825
1710911300939572500,0.523572509765625,0.059950903093814845,-0.003591302490234375,-0.038653738445229825
1710911301039462700,0.623462646484375,0.07146013910174369,0.02765710986824706,-0.043032629382889716
1710911301139353600,0.723353515625,0.0748889445066452,-0.0007417034790851175,-0.027837507936451584
1710911301239244000,0.823244140625,0.059899465167522425,-0.0042026210553012784,-0.05433088952125981
1710911301339135200,0.92313525390625,0.0633253479629755,0.010876399730797856,-0.03420919839283451
1710911301439025200,1.023025146484375,0.05732172363400459,0.004512618586234748,-0.04027673653718084
1710911301538915000,1.1229150390625,0.05745324105918407,0.008917484215367585,-0.03497888585738838
1710911301638806000,1.222805908203125,0.0794289260238409,0.00754506335100159,-0.034401542627159505
1710911301738696200,1.3226962890625,0.06608721389174461,0.003310147461295128,-0.028776487553305922
1710911301838587100,1.422587158203125,0.067115972417593,0.006252447990886867,-0.03516291892109438
1710911301938477000,1.52247705078125,0.0648591334015131,-0.00026860607462003824,-0.025154241935536264
1710911302038367000,1.622366943359375,0.08489771282374858,0.014312146333139389,-0.02620687452731654
1710911302138257200,1.722257080078125,0.06559153932929039,-0.006466163806803524,-0.021628880820982157
1710911302238148400,1.8221484375,0.06379004286527633,0.017764588341955094,-0.024820059811417012
1710911302338038500,1.92203857421875,0.07321838094592094,0.00960522901751101,-0.019515158336330204
1710911302437928400,2.021928466796875,0.070510291031003,-0.0005881386188790202,-0.022823223438393322
1710911302537819400,2.1218193359375,0.06915244668126105,0.011469232791103422,-0.02622727799452841
1710911302637709300,2.221709228515625,0.07721124997437,0.0026828276094980536,-0.031116273878794162
1710911302737599500,2.321599609375,0.05610767166912555,0.0039103966430760915,-0.025567736373562366
1710911302837489400,2.421489501953125,0.06641396162807942,0.011643822173029183,-0.030196364288590846
1710911302937380400,2.52138037109375,0.05802314990162849,0.00600775251481682,-0.0344473910628818
1710911303037270300,2.621270263671875,0.06653261957168578,-0.004453892402630299,-0.0389354231971316
1710911303137160200,2.72116015625,0.07398878079652786,0.006756141463015228,-0.028194376816414294
1710911303237050600,2.821050537109375,0.06559738454818725,0.0034303580411709843,-0.0187488866715692
1710911303336940500,2.9209404296875,0.05301905800402164,0.013343776225019246,-0.02995477408505976
1710911303436831500,3.02083154296875,0.06468319231271744,0.0055289194893091914,-0.0164647395234555
1710911303536721400,3.120721435546875,0.06930968306958675,-0.008315828527789563,-0.014716982540674507
1710911303636611600,3.220611572265625,0.08006313227415085,0.007862166476156562,-0.03445928243007511
1710911303736501500,3.32050146484375,0.06420037723183632,0.008121748994104564,-0.017169545058254153
1710911303836391400,3.420391357421875,0.07720832736492156,0.011928940991032868,-0.021917251041997224
1710911303936281300,3.52028125,0.06763093620240689,0.009040142480656503,-0.0327718955987133
1710911304036171500,3.620171630859375,0.07090601235032082,-0.0021970716528594493,-0.01880008713584393
1710911304136062700,3.720062744140625,0.07060323001146317,-0.001361296682152897,-0.027428872336633502
1710911304235952000,3.8199521484375,0.07058627887666225,0.011614541279617696,-0.025698249151743947
1710911304335842000,3.919842041015625,0.06520049418509007,0.010170991407800466,-0.0013965141260065138
1710911304435732200,4.019732177734375,0.07700958992242812,0.009260379368904977,-0.017992387482151387
1710911304535622100,4.1196220703125,0.07101648698747158,0.01122375186374411,-0.02413456176528707
1710911304635512000,4.219511962890625,0.0741483552724123,0.010542911726422608,-0.021127087044995278
